12/10/2024;  Nossa Senhora Aparecida; balneario_camboriu-sc
02/11/2024;  Dia de Finados; balneario_camboriu-sc
15/11/2024;  Proclamação da República; balneario_camboriu-sc
25/12/2024;  Natal; balneario_camboriu-sc
12/02/2024; Carnaval; balneario_camboriu-sc
13/02/2024; Carnaval; balneario_camboriu-sc
14/02/2024; Carnaval; balneario_camboriu-sc
30/05/2024; Corpus Christi; balneario_camboriu-sc
01/01/2025;  Ano Novo; balneario_camboriu-sc
04/03/2025;  Carnaval; balneario_camboriu-sc
18/04/2025;  SextaFeira Santa; balneario_camboriu-sc
18/04/2025;  SextaFeira Santa; balneario_camboriu-sc
21/04/2025;  Dia de Tiradentes; balneario_camboriu-sc
01/05/2025;  Dia do Trabalho; balneario_camboriu-sc
19/06/2025;  Corpus Christi; balneario_camboriu-sc
20/07/2025;  Aniversário da Cidade; balneario_camboriu-sc
11/08/2025;  Dia de Santa Catarina; balneario_camboriu-sc
07/09/2025;  Independência do Brasil; balneario_camboriu-sc
12/10/2025;  Nossa Senhora Aparecida; balneario_camboriu-sc
02/11/2025;  Dia de Finados; balneario_camboriu-sc
15/11/2025;  Proclamação da República; balneario_camboriu-sc
25/12/2025;  Natal; balneario_camboriu-sc
03/03/2025; Carnaval; balneario_camboriu-sc
04/03/2025; Carnaval; balneario_camboriu-sc
05/03/2025; Carnaval; balneario_camboriu-sc
19/06/2025; Corpus Christi; balneario_camboriu-sc
01/01/2010;  Ano Novo; campinas-sp
02/04/2010;  SextaFeira Santa; campinas-sp
02/04/2010;  Sextafeira Santa; campinas-sp
21/04/2010;  Dia de Tiradentes; campinas-sp
01/05/2010;  Dia do Trabalho; campinas-sp
03/06/2010;  Corpus Christi; campinas-sp
09/07/2010;  Revolução Constitucionalista; campinas-sp
07/09/2010;  Independência do Brasil; campinas-sp
12/10/2010;  Nossa Senhora Aparecida; campinas-sp
02/11/2010;  Dia de Finados; campinas-sp
15/11/2010;  Proclamação da República; campinas-sp
20/11/2010;  Consciência Negra; campinas-sp
08/12/2010;  N. Sra da Conceição; campinas-sp
25/12/2010;  Natal; campinas-sp
15/02/2010; Carnaval; campinas-sp
16/02/2010; Carnaval; campinas-sp
17/02/2010; Carnaval; campinas-sp
03/06/2010; Corpus Christi; campinas-sp
01/01/2011;  Ano Novo; campinas-sp
21/04/2011;  Dia de Tiradentes; campinas-sp
22/04/2011;  SextaFeira Santa; campinas-sp
22/04/2011;  Sextafeira Santa; campinas-sp
01/05/2011;  Dia do Trabalho; campinas-sp
23/06/2011;  Corpus Christi; campinas-sp
09/07/2011;  Revolução Constitucionalista; campinas-sp
07/09/2011;  Independência do Brasil; campinas-sp
12/10/2011;  Nossa Senhora Aparecida; campinas-sp
02/11/2011;  Dia de Finados; campinas-sp
15/11/2011;  Proclamação da República; campinas-sp
20/11/2011;  Consciência Negra; campinas-sp
08/12/2011;  N. Sra da Conceição; campinas-sp
25/12/2011;  Natal; campinas-sp
07/03/2011; Carnaval; campinas-sp
08/03/2011; Carnaval; campinas-sp
09/03/2011; Carnaval; campinas-sp
23/06/2011; Corpus Christi; campinas-sp
01/01/2012;  Ano Novo; campinas-sp
06/04/2012;  SextaFeira Santa; campinas-sp
06/04/2012;  Sextafeira Santa; campinas-sp
21/04/2012;  Dia de Tiradentes; campinas-sp
01/05/2012;  Dia do Trabalho; campinas-sp
07/06/2012;  Corpus Christi; campinas-sp
09/07/2012;  Revolução Constitucionalista; campinas-sp
07/09/2012;  Independência do Brasil; campinas-sp
12/10/2012;  Nossa Senhora Aparecida; campinas-sp
02/11/2012;  Dia de Finados; campinas-sp
15/11/2012;  Proclamação da República; campinas-sp
20/11/2012;  Consciência Negra; campinas-sp
08/12/2012;  N. Sra da Conceição; campinas-sp
25/12/2012;  Natal; campinas-sp
20/02/2012; Carnaval; campinas-sp
21/02/2012; Carnaval; campinas-sp
22/02/2012; Carnaval; campinas-sp
07/06/2012; Corpus Christi; campinas-sp
01/01/2013;  Ano Novo; campinas-sp
29/03/2013;  SextaFeira Santa; campinas-sp
29/03/2013;  Sextafeira Santa; campinas-sp
21/04/2013;  Dia de Tiradentes; campinas-sp
01/05/2013;  Dia do Trabalho; campinas-sp
30/05/2013;  Corpus Christi; campinas-sp
09/07/2013;  Revolução Constitucionalista; campinas-sp
07/09/2013;  Independência do Brasil; campinas-sp
12/10/2013;  Nossa Senhora Aparecida; campinas-sp
02/11/2013;  Dia de Finados; campinas-sp
15/11/2013;  Proclamação da República; campinas-sp
20/11/2013;  Consciência Negra; campinas-sp
08/12/2013;  N. Sra da Conceição; campinas-sp
25/12/2013;  Natal; campinas-sp
11/02/2013; Carnaval; campinas-sp
12/02/2013; Carnaval; campinas-sp
13/02/2013; Carnaval; campinas-sp
30/05/2013; Corpus Christi; campinas-sp
01/01/2014;  Ano Novo; campinas-sp
18/04/2014;  SextaFeira Santa; campinas-sp
18/04/2014;  Sextafeira Santa; campinas-sp
21/04/2014;  Dia de Tiradentes; campinas-sp
01/05/2014;  Dia do Trabalho; campinas-sp
19/06/2014;  Corpus Christi; campinas-sp
09/07/2014;  Revolução Constitucionalista; campinas-sp
07/09/2014;  Independência do Brasil; campinas-sp
12/10/2014;  Nossa Senhora Aparecida; campinas-sp
02/11/2014;  Dia de Finados; campinas-sp
15/11/2014;  Proclamação da República; campinas-sp
20/11/2014;  Consciência Negra; campinas-sp
08/12/2014;  N. Sra da Conceição; campinas-sp
25/12/2014;  Natal; campinas-sp
03/03/2014; Carnaval; campinas-sp
04/03/2014; Carnaval; campinas-sp
05/03/2014; Carnaval; campinas-sp
19/06/2014; Corpus Christi; campinas-sp
01/01/2015;  Ano Novo; campinas-sp
03/04/2015;  SextaFeira Santa; campinas-sp
03/04/2015;  Sextafeira Santa; campinas-sp
21/04/2015;  Dia de Tiradentes; campinas-sp
01/05/2015;  Dia do Trabalho; campinas-sp
04/06/2015;  Corpus Christi; campinas-sp
09/07/2015;  Revolução Constitucionalista; campinas-sp
07/09/2015;  Independência do Brasil; campinas-sp
12/10/2015;  Nossa Senhora Aparecida; campinas-sp
02/11/2015;  Dia de Finados; campinas-sp
15/11/2015;  Proclamação da República; campinas-sp
20/11/2015;  Consciência Negra; campinas-sp
08/12/2015;  N. Sra da Conceição; campinas-sp
25/12/2015;  Natal; campinas-sp
16/02/2015; Carnaval; campinas-sp
17/02/2015; Carnaval; campinas-sp
18/02/2015; Carnaval; campinas-sp
04/06/2015; Corpus Christi; campinas-sp
01/01/2016;  Ano Novo; campinas-sp
25/03/2016;  SextaFeira Santa; campinas-sp
25/03/2016;  Sextafeira Santa; campinas-sp
21/04/2016;  Dia de Tiradentes; campinas-sp
01/05/2016;  Dia do Trabalho; campinas-sp
26/05/2016;  Corpus Christi; campinas-sp
09/07/2016;  Revolução Constitucionalista; campinas-sp
07/09/2016;  Independência do Brasil; campinas-sp
12/10/2016;  Nossa Senhora Aparecida; campinas-sp
02/11/2016;  Dia de Finados; campinas-sp
15/11/2016;  Proclamação da República; campinas-sp
20/11/2016;  Consciência Negra; campinas-sp
08/12/2016;  N. Sra da Conceição; campinas-sp
25/12/2016;  Natal; campinas-sp
08/02/2016; Carnaval; campinas-sp
09/02/2016; Carnaval; campinas-sp
10/02/2016; Carnaval; campinas-sp
26/05/2016; Corpus Christi; campinas-sp
01/01/2017;  Ano Novo; campinas-sp
14/04/2017;  SextaFeira Santa; campinas-sp
14/04/2017;  Sextafeira Santa; campinas-sp
21/04/2017;  Dia de Tiradentes; campinas-sp
01/05/2017;  Dia do Trabalho; campinas-sp
15/06/2017;  Corpus Christi; campinas-sp
09/07/2017;  Revolução Constitucionalista; campinas-sp
07/09/2017;  Independência do Brasil; campinas-sp
12/10/2017;  Nossa Senhora Aparecida; campinas-sp
02/11/2017;  Dia de Finados; campinas-sp
15/11/2017;  Proclamação da República; campinas-sp
20/11/2017;  Consciência Negra; campinas-sp
08/12/2017;  N. Sra da Conceição; campinas-sp
25/12/2017;  Natal; campinas-sp
27/02/2017; Carnaval; campinas-sp
28/02/2017; Carnaval; campinas-sp
01/03/2017; Carnaval; campinas-sp
15/06/2017; Corpus Christi; campinas-sp
01/01/2018;  Ano Novo; campinas-sp
30/03/2018;  SextaFeira Santa; campinas-sp
30/03/2018;  Sextafeira Santa; campinas-sp
21/04/2018;  Dia de Tiradentes; campinas-sp
01/05/2018;  Dia do Trabalho; campinas-sp
31/05/2018;  Corpus Christi; campinas-sp
09/07/2018;  Revolução Constitucionalista; campinas-sp
07/09/2018;  Independência do Brasil; campinas-sp
12/10/2018;  Nossa Senhora Aparecida; campinas-sp
02/11/2018;  Dia de Finados; campinas-sp
15/11/2018;  Proclamação da República; campinas-sp
20/11/2018;  Consciência Negra; campinas-sp
08/12/2018;  N. Sra da Conceição; campinas-sp
25/12/2018;  Natal; campinas-sp
12/02/2018; Carnaval; campinas-sp
13/02/2018; Carnaval; campinas-sp
14/02/2018; Carnaval; campinas-sp
31/05/2018; Corpus Christi; campinas-sp
01/01/2019;  Ano Novo; campinas-sp
19/04/2019;  SextaFeira Santa; campinas-sp
19/04/2019;  Sextafeira Santa; campinas-sp
21/04/2019;  Dia de Tiradentes; campinas-sp
01/05/2019;  Dia do Trabalho; campinas-sp
20/06/2019;  Corpus Christi; campinas-sp
09/07/2019;  Revolução Constitucionalista; campinas-sp
07/09/2019;  Independência do Brasil; campinas-sp
12/10/2019;  Nossa Senhora Aparecida; campinas-sp
02/11/2019;  Dia de Finados; campinas-sp
15/11/2019;  Proclamação da República; campinas-sp
20/11/2019;  Consciência Negra; campinas-sp
08/12/2019;  N. Sra da Conceição; campinas-sp
25/12/2019;  Natal; campinas-sp
04/03/2019; Carnaval; campinas-sp
05/03/2019; Carnaval; campinas-sp
06/03/2019; Carnaval; campinas-sp
20/06/2019; Corpus Christi; campinas-sp
01/01/2020;  Ano Novo; campinas-sp
10/04/2020;  SextaFeira Santa; campinas-sp
10/04/2020;  Sextafeira Santa; campinas-sp
21/04/2020;  Dia de Tiradentes; campinas-sp
01/05/2020;  Dia do Trabalho; campinas-sp
11/06/2020;  Corpus Christi; campinas-sp
09/07/2020;  Revolução Constitucionalista; campinas-sp
07/09/2020;  Independência do Brasil; campinas-sp
12/10/2020;  Nossa Senhora Aparecida; campinas-sp
02/11/2020;  Dia de Finados; campinas-sp
15/11/2020;  Proclamação da República; campinas-sp
20/11/2020;  Consciência Negra; campinas-sp
08/12/2020;  N. Sra da Conceição; campinas-sp
25/12/2020;  Natal; campinas-sp
24/02/2020; Carnaval; campinas-sp
25/02/2020; Carnaval; campinas-sp
26/02/2020; Carnaval; campinas-sp
11/06/2020; Corpus Christi; campinas-sp
01/01/2021;  Ano Novo; campinas-sp
02/04/2021;  SextaFeira Santa; campinas-sp
02/04/2021;  Sextafeira Santa; campinas-sp
21/04/2021;  Dia de Tiradentes; campinas-sp
01/05/2021;  Dia do Trabalho; campinas-sp
03/06/2021;  Corpus Christi; campinas-sp
09/07/2021;  Revolução Constitucionalista; campinas-sp
07/09/2021;  Independência do Brasil; campinas-sp
12/10/2021;  Nossa Senhora Aparecida; campinas-sp
02/11/2021;  Dia de Finados; campinas-sp
15/11/2021;  Proclamação da República; campinas-sp
20/11/2021;  Consciência Negra; campinas-sp
08/12/2021;  N. Sra da Conceição; campinas-sp
25/12/2021;  Natal; campinas-sp
15/02/2021; Carnaval; campinas-sp
16/02/2021; Carnaval; campinas-sp
17/02/2021; Carnaval; campinas-sp
03/06/2021; Corpus Christi; campinas-sp
01/01/2022;  Ano Novo; campinas-sp
15/04/2022;  SextaFeira Santa; campinas-sp
15/04/2022;  Sextafeira Santa; campinas-sp
21/04/2022;  Dia de Tiradentes; campinas-sp
01/05/2022;  Dia do Trabalho; campinas-sp
16/06/2022;  Corpus Christi; campinas-sp
09/07/2022;  Revolução Constitucionalista; campinas-sp
07/09/2022;  Independência do Brasil; campinas-sp
12/10/2022;  Nossa Senhora Aparecida; campinas-sp
02/11/2022;  Dia de Finados; campinas-sp
15/11/2022;  Proclamação da República; campinas-sp
20/11/2022;  Consciência Negra; campinas-sp
08/12/2022;  N. Sra da Conceição; campinas-sp
25/12/2022;  Natal; campinas-sp
28/02/2022; Carnaval; campinas-sp
01/03/2022; Carnaval; campinas-sp
02/03/2022; Carnaval; campinas-sp
16/06/2022; Corpus Christi; campinas-sp
01/01/2023;  Ano Novo; campinas-sp
07/04/2023;  SextaFeira Santa; campinas-sp
07/04/2023;  Sextafeira Santa; campinas-sp
21/04/2023;  Dia de Tiradentes; campinas-sp
01/05/2023;  Dia do Trabalho; campinas-sp
08/06/2023;  Corpus Christi; campinas-sp
09/07/2023;  Revolução Constitucionalista; campinas-sp
07/09/2023;  Independência do Brasil; campinas-sp
12/10/2023;  Nossa Senhora Aparecida; campinas-sp
02/11/2023;  Dia de Finados; campinas-sp
15/11/2023;  Proclamação da República; campinas-sp
20/11/2023;  Consciência Negra; campinas-sp
08/12/2023;  N. Sra da Conceição; campinas-sp
25/12/2023;  Natal; campinas-sp
20/02/2023; Carnaval; campinas-sp
21/02/2023; Carnaval; campinas-sp
22/02/2023; Carnaval; campinas-sp
08/06/2023; Corpus Christi; campinas-sp
01/01/2024;  Ano Novo; campinas-sp
29/03/2024;  SextaFeira Santa; campinas-sp
29/03/2024;  Sextafeira Santa; campinas-sp
21/04/2024;  Dia de Tiradentes; campinas-sp
01/05/2024;  Dia do Trabalho; campinas-sp
30/05/2024;  Corpus Christi; campinas-sp
09/07/2024;  Revolução Constitucionalista; campinas-sp
07/09/2024;  Independência do Brasil; campinas-sp
12/10/2024;  Nossa Senhora Aparecida; campinas-sp
02/11/2024;  Dia de Finados; campinas-sp
15/11/2024;  Proclamação da República; campinas-sp
20/11/2024;  Consciência Negra; campinas-sp
08/12/2024;  N. Sra da Conceição; campinas-sp
25/12/2024;  Natal; campinas-sp
12/02/2024; Carnaval; campinas-sp
13/02/2024; Carnaval; campinas-sp
14/02/2024; Carnaval; campinas-sp
30/05/2024; Corpus Christi; campinas-sp
01/01/2025;  Ano Novo; campinas-sp
18/04/2025;  SextaFeira Santa; campinas-sp
18/04/2025;  Sextafeira Santa; campinas-sp
21/04/2025;  Dia de Tiradentes; campinas-sp
01/05/2025;  Dia do Trabalho; campinas-sp
19/06/2025;  Corpus Christi; campinas-sp
09/07/2025;  Revolução Constitucionalista; campinas-sp
07/09/2025;  Independência do Brasil; campinas-sp
12/10/2025;  Nossa Senhora Aparecida; campinas-sp
02/11/2025;  Dia de Finados; campinas-sp
15/11/2025;  Proclamação da República; campinas-sp
20/11/2025;  Consciência Negra; campinas-sp
08/12/2025;  N. Sra da Conceição; campinas-sp
25/12/2025;  Natal; campinas-sp
03/03/2025; Carnaval; campinas-sp
04/03/2025; Carnaval; campinas-sp
05/03/2025; Carnaval; campinas-sp
19/06/2025; Corpus Christi; campinas-sp
01/01/2010;  Ano Novo; colombo-pr
05/02/2010;  Feriado Municipal; colombo-pr
02/04/2010;  SextaFeira Santa; colombo-pr
21/04/2010;  Dia de Tiradentes; colombo-pr
01/05/2010;  Dia do Trabalho; colombo-pr
26/05/2010;  Feriado Municipal; colombo-pr
07/09/2010;  Independência do Brasil; colombo-pr
12/10/2010;  Nossa Senhora Aparecida; colombo-pr
02/11/2010;  Dia de Finados; colombo-pr
15/11/2010;  Proclamação da República; colombo-pr
25/12/2010;  Natal; colombo-pr
15/02/2010; Carnaval; colombo-pr
16/02/2010; Carnaval; colombo-pr
17/02/2010; Carnaval; colombo-pr
03/06/2010; Corpus Christi; colombo-pr
01/01/2011;  Ano Novo; colombo-pr
05/02/2011;  Feriado Municipal; colombo-pr
21/04/2011;  Dia de Tiradentes; colombo-pr
22/04/2011;  SextaFeira Santa; colombo-pr
01/05/2011;  Dia do Trabalho; colombo-pr
26/05/2011;  Feriado Municipal; colombo-pr
07/09/2011;  Independência do Brasil; colombo-pr
12/10/2011;  Nossa Senhora Aparecida; colombo-pr
02/11/2011;  Dia de Finados; colombo-pr
15/11/2011;  Proclamação da República; colombo-pr
25/12/2011;  Natal; colombo-pr
07/03/2011; Carnaval; colombo-pr
08/03/2011; Carnaval; colombo-pr
09/03/2011; Carnaval; colombo-pr
23/06/2011; Corpus Christi; colombo-pr
01/01/2012;  Ano Novo; colombo-pr
05/02/2012;  Feriado Municipal; colombo-pr
06/04/2012;  SextaFeira Santa; colombo-pr
21/04/2012;  Dia de Tiradentes; colombo-pr
01/05/2012;  Dia do Trabalho; colombo-pr
26/05/2012;  Feriado Municipal; colombo-pr
07/09/2012;  Independência do Brasil; colombo-pr
12/10/2012;  Nossa Senhora Aparecida; colombo-pr
02/11/2012;  Dia de Finados; colombo-pr
15/11/2012;  Proclamação da República; colombo-pr
25/12/2012;  Natal; colombo-pr
20/02/2012; Carnaval; colombo-pr
21/02/2012; Carnaval; colombo-pr
22/02/2012; Carnaval; colombo-pr
07/06/2012; Corpus Christi; colombo-pr
01/01/2013;  Ano Novo; colombo-pr
05/02/2013;  Feriado Municipal; colombo-pr
29/03/2013;  SextaFeira Santa; colombo-pr
21/04/2013;  Dia de Tiradentes; colombo-pr
01/05/2013;  Dia do Trabalho; colombo-pr
26/05/2013;  Feriado Municipal; colombo-pr
07/09/2013;  Independência do Brasil; colombo-pr
12/10/2013;  Nossa Senhora Aparecida; colombo-pr
02/11/2013;  Dia de Finados; colombo-pr
15/11/2013;  Proclamação da República; colombo-pr
25/12/2013;  Natal; colombo-pr
11/02/2013; Carnaval; colombo-pr
12/02/2013; Carnaval; colombo-pr
13/02/2013; Carnaval; colombo-pr
30/05/2013; Corpus Christi; colombo-pr
01/01/2014;  Ano Novo; colombo-pr
05/02/2014;  Feriado Municipal; colombo-pr
18/04/2014;  SextaFeira Santa; colombo-pr
21/04/2014;  Dia de Tiradentes; colombo-pr
01/05/2014;  Dia do Trabalho; colombo-pr
26/05/2014;  Feriado Municipal; colombo-pr
07/09/2014;  Independência do Brasil; colombo-pr
12/10/2014;  Nossa Senhora Aparecida; colombo-pr
02/11/2014;  Dia de Finados; colombo-pr
15/11/2014;  Proclamação da República; colombo-pr
25/12/2014;  Natal; colombo-pr
03/03/2014; Carnaval; colombo-pr
04/03/2014; Carnaval; colombo-pr
05/03/2014; Carnaval; colombo-pr
19/06/2014; Corpus Christi; colombo-pr
01/01/2015;  Ano Novo; colombo-pr
05/02/2015;  Feriado Municipal; colombo-pr
03/04/2015;  SextaFeira Santa; colombo-pr
21/04/2015;  Dia de Tiradentes; colombo-pr
01/05/2015;  Dia do Trabalho; colombo-pr
26/05/2015;  Feriado Municipal; colombo-pr
07/09/2015;  Independência do Brasil; colombo-pr
12/10/2015;  Nossa Senhora Aparecida; colombo-pr
02/11/2015;  Dia de Finados; colombo-pr
15/11/2015;  Proclamação da República; colombo-pr
25/12/2015;  Natal; colombo-pr
16/02/2015; Carnaval; colombo-pr
17/02/2015; Carnaval; colombo-pr
18/02/2015; Carnaval; colombo-pr
04/06/2015; Corpus Christi; colombo-pr
01/01/2016;  Ano Novo; colombo-pr
05/02/2016;  Feriado Municipal; colombo-pr
25/03/2016;  SextaFeira Santa; colombo-pr
21/04/2016;  Dia de Tiradentes; colombo-pr
01/05/2016;  Dia do Trabalho; colombo-pr
26/05/2016;  Feriado Municipal; colombo-pr
07/09/2016;  Independência do Brasil; colombo-pr
12/10/2016;  Nossa Senhora Aparecida; colombo-pr
02/11/2016;  Dia de Finados; colombo-pr
15/11/2016;  Proclamação da República; colombo-pr
25/12/2016;  Natal; colombo-pr
08/02/2016; Carnaval; colombo-pr
09/02/2016; Carnaval; colombo-pr
10/02/2016; Carnaval; colombo-pr
26/05/2016; Corpus Christi; colombo-pr
01/01/2017;  Ano Novo; colombo-pr
05/02/2017;  Feriado Municipal; colombo-pr
14/04/2017;  SextaFeira Santa; colombo-pr
21/04/2017;  Dia de Tiradentes; colombo-pr
01/05/2017;  Dia do Trabalho; colombo-pr
26/05/2017;  Feriado Municipal; colombo-pr
07/09/2017;  Independência do Brasil; colombo-pr
12/10/2017;  Nossa Senhora Aparecida; colombo-pr
02/11/2017;  Dia de Finados; colombo-pr
15/11/2017;  Proclamação da República; colombo-pr
25/12/2017;  Natal; colombo-pr
27/02/2017; Carnaval; colombo-pr
28/02/2017; Carnaval; colombo-pr
01/03/2017; Carnaval; colombo-pr
15/06/2017; Corpus Christi; colombo-pr
01/01/2018;  Ano Novo; colombo-pr
05/02/2018;  Feriado Municipal; colombo-pr
30/03/2018;  SextaFeira Santa; colombo-pr
21/04/2018;  Dia de Tiradentes; colombo-pr
01/05/2018;  Dia do Trabalho; colombo-pr
26/05/2018;  Feriado Municipal; colombo-pr
07/09/2018;  Independência do Brasil; colombo-pr
12/10/2018;  Nossa Senhora Aparecida; colombo-pr
02/11/2018;  Dia de Finados; colombo-pr
15/11/2018;  Proclamação da República; colombo-pr
25/12/2018;  Natal; colombo-pr
12/02/2018; Carnaval; colombo-pr
13/02/2018; Carnaval; colombo-pr
14/02/2018; Carnaval; colombo-pr
31/05/2018; Corpus Christi; colombo-pr
01/01/2019;  Ano Novo; colombo-pr
05/02/2019;  Feriado Municipal; colombo-pr
19/04/2019;  SextaFeira Santa; colombo-pr
21/04/2019;  Dia de Tiradentes; colombo-pr
01/05/2019;  Dia do Trabalho; colombo-pr
26/05/2019;  Feriado Municipal; colombo-pr
07/09/2019;  Independência do Brasil; colombo-pr
12/10/2019;  Nossa Senhora Aparecida; colombo-pr
02/11/2019;  Dia de Finados; colombo-pr
15/11/2019;  Proclamação da República; colombo-pr
25/12/2019;  Natal; colombo-pr
04/03/2019; Carnaval; colombo-pr
05/03/2019; Carnaval; colombo-pr
06/03/2019; Carnaval; colombo-pr
20/06/2019; Corpus Christi; colombo-pr
01/01/2020;  Ano Novo; colombo-pr
05/02/2020;  Feriado Municipal; colombo-pr
10/04/2020;  SextaFeira Santa; colombo-pr
21/04/2020;  Dia de Tiradentes; colombo-pr
01/05/2020;  Dia do Trabalho; colombo-pr
26/05/2020;  Feriado Municipal; colombo-pr
07/09/2020;  Independência do Brasil; colombo-pr
12/10/2020;  Nossa Senhora Aparecida; colombo-pr
02/11/2020;  Dia de Finados; colombo-pr
15/11/2020;  Proclamação da República; colombo-pr
25/12/2020;  Natal; colombo-pr
24/02/2020; Carnaval; colombo-pr
25/02/2020; Carnaval; colombo-pr
26/02/2020; Carnaval; colombo-pr
11/06/2020; Corpus Christi; colombo-pr
01/01/2021;  Ano Novo; colombo-pr
05/02/2021;  Feriado Municipal; colombo-pr
02/04/2021;  SextaFeira Santa; colombo-pr
21/04/2021;  Dia de Tiradentes; colombo-pr
01/05/2021;  Dia do Trabalho; colombo-pr
26/05/2021;  Feriado Municipal; colombo-pr
07/09/2021;  Independência do Brasil; colombo-pr
12/10/2021;  Nossa Senhora Aparecida; colombo-pr
02/11/2021;  Dia de Finados; colombo-pr
15/11/2021;  Proclamação da República; colombo-pr
25/12/2021;  Natal; colombo-pr
15/02/2021; Carnaval; colombo-pr
16/02/2021; Carnaval; colombo-pr
17/02/2021; Carnaval; colombo-pr
03/06/2021; Corpus Christi; colombo-pr
01/01/2022;  Ano Novo; colombo-pr
05/02/2022;  Feriado Municipal; colombo-pr
15/04/2022;  SextaFeira Santa; colombo-pr
21/04/2022;  Dia de Tiradentes; colombo-pr
01/05/2022;  Dia do Trabalho; colombo-pr
26/05/2022;  Feriado Municipal; colombo-pr
07/09/2022;  Independência do Brasil; colombo-pr
12/10/2022;  Nossa Senhora Aparecida; colombo-pr
02/11/2022;  Dia de Finados; colombo-pr
15/11/2022;  Proclamação da República; colombo-pr
25/12/2022;  Natal; colombo-pr
28/02/2022; Carnaval; colombo-pr
01/03/2022; Carnaval; colombo-pr
02/03/2022; Carnaval; colombo-pr
16/06/2022; Corpus Christi; colombo-pr
01/01/2023;  Ano Novo; colombo-pr
05/02/2023;  Feriado Municipal; colombo-pr
07/04/2023;  SextaFeira Santa; colombo-pr
21/04/2023;  Dia de Tiradentes; colombo-pr
01/05/2023;  Dia do Trabalho; colombo-pr
26/05/2023;  Feriado Municipal; colombo-pr
07/09/2023;  Independência do Brasil; colombo-pr
12/10/2023;  Nossa Senhora Aparecida; colombo-pr
02/11/2023;  Dia de Finados; colombo-pr
15/11/2023;  Proclamação da República; colombo-pr
25/12/2023;  Natal; colombo-pr
20/02/2023; Carnaval; colombo-pr
21/02/2023; Carnaval; colombo-pr
22/02/2023; Carnaval; colombo-pr
08/06/2023; Corpus Christi; colombo-pr
01/01/2024;  Ano Novo; colombo-pr
05/02/2024;  Feriado Municipal; colombo-pr
29/03/2024;  SextaFeira Santa; colombo-pr
21/04/2024;  Dia de Tiradentes; colombo-pr
01/05/2024;  Dia do Trabalho; colombo-pr
26/05/2024;  Feriado Municipal; colombo-pr
07/09/2024;  Independência do Brasil; colombo-pr
12/10/2024;  Nossa Senhora Aparecida; colombo-pr
02/11/2024;  Dia de Finados; colombo-pr
15/11/2024;  Proclamação da República; colombo-pr
25/12/2024;  Natal; colombo-pr
12/02/2024; Carnaval; colombo-pr
13/02/2024; Carnaval; colombo-pr
14/02/2024; Carnaval; colombo-pr
30/05/2024; Corpus Christi; colombo-pr
01/01/2025;  Ano Novo; colombo-pr
05/02/2025;  Feriado Municipal; colombo-pr
18/04/2025;  SextaFeira Santa; colombo-pr
21/04/2025;  Dia de Tiradentes; colombo-pr
01/05/2025;  Dia do Trabalho; colombo-pr
26/05/2025;  Feriado Municipal; colombo-pr
07/09/2025;  Independência do Brasil; colombo-pr
12/10/2025;  Nossa Senhora Aparecida; colombo-pr
02/11/2025;  Dia de Finados; colombo-pr
15/11/2025;  Proclamação da República; colombo-pr
25/12/2025;  Natal; colombo-pr
03/03/2025; Carnaval; colombo-pr
04/03/2025; Carnaval; colombo-pr
05/03/2025; Carnaval; colombo-pr
19/06/2025; Corpus Christi; colombo-pr
01/01/2010;  Ano Novo; curitiba-pr
02/04/2010;  SextaFeira Santa; curitiba-pr
02/04/2010;  Sextafeira Santa; curitiba-pr
21/04/2010;  Dia de Tiradentes; curitiba-pr
01/05/2010;  Dia do Trabalho; curitiba-pr
03/06/2010;  Corpus Christi; curitiba-pr
07/09/2010;  Independência do Brasil; curitiba-pr
08/09/2010;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2010;  Nossa Senhora Aparecida; curitiba-pr
02/11/2010;  Dia de Finados; curitiba-pr
02/11/2010;  Finados; curitiba-pr
15/11/2010;  Proclamação da República; curitiba-pr
25/12/2010;  Natal; curitiba-pr
15/02/2010; Carnaval; curitiba-pr
16/02/2010; Carnaval; curitiba-pr
17/02/2010; Carnaval; curitiba-pr
03/06/2010; Corpus Christi; curitiba-pr
01/01/2011;  Ano Novo; curitiba-pr
21/04/2011;  Dia de Tiradentes; curitiba-pr
22/04/2011;  SextaFeira Santa; curitiba-pr
22/04/2011;  Sextafeira Santa; curitiba-pr
01/05/2011;  Dia do Trabalho; curitiba-pr
23/06/2011;  Corpus Christi; curitiba-pr
07/09/2011;  Independência do Brasil; curitiba-pr
08/09/2011;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2011;  Nossa Senhora Aparecida; curitiba-pr
02/11/2011;  Dia de Finados; curitiba-pr
02/11/2011;  Finados; curitiba-pr
15/11/2011;  Proclamação da República; curitiba-pr
25/12/2011;  Natal; curitiba-pr
07/03/2011; Carnaval; curitiba-pr
08/03/2011; Carnaval; curitiba-pr
09/03/2011; Carnaval; curitiba-pr
23/06/2011; Corpus Christi; curitiba-pr
01/01/2012;  Ano Novo; curitiba-pr
06/04/2012;  SextaFeira Santa; curitiba-pr
06/04/2012;  Sextafeira Santa; curitiba-pr
21/04/2012;  Dia de Tiradentes; curitiba-pr
01/05/2012;  Dia do Trabalho; curitiba-pr
07/06/2012;  Corpus Christi; curitiba-pr
